Pizza_Id,Order_Id,Pizza_Name_Id,Quantity,Order Date,Order Date,Order Date,,Order Time,Unit Price,Total Price,Pizza Size,Pizza Category,Pizza Ingredients,pizza_name
42973,18891,Mexicana_L,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
42974,18891,Pep_Msh_Pep_M,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
42975,18891,Pepperoni_L,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42976,18891,Spicy_Ital_S,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$12.50,$12.50,Small,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
42977,18891,Thai_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
42978,18891,Veggie_Veg_L,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$20.25,$20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42979,18892,Ckn_Alfredo_L,1,19/11/2015,19/11/2015,19/11/2015,,12:48 pm,$20.75,$20.75,Large,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
42980,18892,Ital_Supr_M,1,19/11/2015,19/11/2015,19/11/2015,,12:48 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42981,18892,Napolitana_L,1,19/11/2015,19/11/2015,19/11/2015,,12:48 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
42982,18892,Pepperoni_L,1,19/11/2015,19/11/2015,19/11/2015,,12:48 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42983,18893,Ital_Supr_M,1,19/11/2015,19/11/2015,19/11/2015,,1:06 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42984,18894,Spicy_Ital_L,1,19/11/2015,19/11/2015,19/11/2015,,1:09 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
42985,18895,Hawaiian_L,1,19/11/2015,19/11/2015,19/11/2015,,1:19 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42986,18895,Pep_Msh_Pep_S,1,19/11/2015,19/11/2015,19/11/2015,,1:19 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
42987,18896,Bbq_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,1:21 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42988,18896,Napolitana_L,1,19/11/2015,19/11/2015,19/11/2015,,1:21 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
42989,18896,Southw_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,1:21 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42990,18897,Big_Meat_S,1,19/11/2015,19/11/2015,19/11/2015,,1:22 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
42991,18897,Pepperoni_S,1,19/11/2015,19/11/2015,19/11/2015,,1:22 pm,$9.75,$9.75,Small,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42992,18897,Thai_Ckn_S,1,19/11/2015,19/11/2015,19/11/2015,,1:22 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
42993,18897,Veggie_Veg_L,1,19/11/2015,19/11/2015,19/11/2015,,1:22 pm,$20.25,$20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42994,18898,Cali_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,1:31 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
42995,18899,Brie_Carre_S,1,19/11/2015,19/11/2015,19/11/2015,,1:35 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
42996,18899,Mexicana_M,1,19/11/2015,19/11/2015,19/11/2015,,1:35 pm,$16.00,$16.00,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
42997,18900,Big_Meat_S,1,19/11/2015,19/11/2015,19/11/2015,,1:41 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
42998,18900,Spin_Pesto_M,1,19/11/2015,19/11/2015,19/11/2015,,1:41 pm,$16.50,$16.50,Medium,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
42999,18901,Bbq_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,1:51 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
43000,18901,Big_Meat_S,1,19/11/2015,19/11/2015,19/11/2015,,1:51 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
43001,18901,Mexicana_L,1,19/11/2015,19/11/2015,19/11/2015,,1:51 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
43002,18901,Spinach_Fet_M,1,19/11/2015,19/11/2015,19/11/2015,,1:51 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
43003,18902,Spicy_Ital_S,1,19/11/2015,19/11/2015,19/11/2015,,1:54 pm,$12.50,$12.50,Small,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
43004,18903,Cali_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
43005,18903,Cali_Ckn_S,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$12.75,$12.75,Small,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
43006,18903,Ckn_Pesto_L,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
43007,18903,Classic_Dlx_M,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
43008,18903,Classic_Dlx_S,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
43009,18903,Mediterraneo_L,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$20.25,$20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
43010,18903,Napolitana_S,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$12.00,$12.00,Small,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
43011,18903,Pep_Msh_Pep_M,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
43012,18903,Pepperoni_L,2,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$15.25,$30.50,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
43013,18903,Thai_Ckn_S,1,19/11/2015,19/11/2015,19/11/2015,,2:07 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
43014,18904,Spicy_Ital_M,1,19/11/2015,19/11/2015,19/11/2015,,2:12 pm,$16.50,$16.50,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
43015,18905,Pepperoni_L,1,19/11/2015,19/11/2015,19/11/2015,,2:19 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
43016,18906,Sicilian_M,1,19/11/2015,19/11/2015,19/11/2015,,2:23 pm,$16.25,$16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
43017,18906,Spinach_Fet_M,1,19/11/2015,19/11/2015,19/11/2015,,2:23 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
43018,18907,Brie_Carre_S,1,19/11/2015,19/11/2015,19/11/2015,,2:54 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
43019,18907,Ckn_Pesto_L,1,19/11/2015,19/11/2015,19/11/2015,,2:54 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
43020,18907,Classic_Dlx_M,1,19/11/2015,19/11/2015,19/11/2015,,2:54 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
43021,18908,Spinach_Fet_L,1,19/11/2015,19/11/2015,19/11/2015,,3:03 pm,$20.25,$20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
43022,18909,Ital_Cpcllo_L,1,19/11/2015,19/11/2015,19/11/2015,,3:30 pm,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
43023,18909,The_Greek_M,1,19/11/2015,19/11/2015,19/11/2015,,3:30 pm,$16.00,$16.00,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
43024,18910,Ital_Cpcllo_M,1,19/11/2015,19/11/2015,19/11/2015,,3:31 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
43025,18910,Ital_Veggie_M,1,19/11/2015,19/11/2015,19/11/2015,,3:31 pm,$16.75,$16.75,Medium,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
43026,18911,Peppr_Salami_M,1,19/11/2015,19/11/2015,19/11/2015,,3:32 pm,$16.50,$16.50,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
43027,18912,Hawaiian_S,1,19/11/2015,19/11/2015,19/11/2015,,3:47 pm,$10.50,$10.50,Small,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
43028,18912,The_Greek_L,1,19/11/2015,19/11/2015,19/11/2015,,3:47 pm,$20.50,$20.50,Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
43029,18913,Ckn_Pesto_M,1,19/11/2015,19/11/2015,19/11/2015,,3:58 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
43030,18913,Five_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,3:58 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
43031,18914,Spin_Pesto_L,1,19/11/2015,19/11/2015,19/11/2015,,4:18 pm,$20.75,$20.75,Large,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
43032,18915,Hawaiian_M,1,19/11/2015,19/11/2015,19/11/2015,,4:28 pm,$13.25,$13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
43033,18916,Cali_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,4:47 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
43034,18917,Four_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,4:49 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
43035,18917,Pepperoni_L,1,19/11/2015,19/11/2015,19/11/2015,,4:49 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
43036,18917,Spinach_Fet_S,1,19/11/2015,19/11/2015,19/11/2015,,4:49 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
43037,18917,Spinach_Supr_S,1,19/11/2015,19/11/2015,19/11/2015,,4:49 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
43038,18918,Bbq_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,4:54 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
43039,18918,Southw_Ckn_S,1,19/11/2015,19/11/2015,19/11/2015,,4:54 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
43040,18919,Hawaiian_S,1,19/11/2015,19/11/2015,19/11/2015,,4:58 pm,$10.50,$10.50,Small,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
43041,18919,The_Greek_Xxl,1,19/11/2015,19/11/2015,19/11/2015,,4:58 pm,$35.95,$35.95,Extra Extra Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
43042,18920,Brie_Carre_S,1,19/11/2015,19/11/2015,19/11/2015,,5:33 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
43043,18920,Southw_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,5:33 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
43044,18921,Four_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,5:39 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
43045,18921,Veggie_Veg_S,1,19/11/2015,19/11/2015,19/11/2015,,5:39 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
43046,18922,Ital_Supr_M,1,19/11/2015,19/11/2015,19/11/2015,,5:39 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
43047,18922,Ital_Veggie_M,1,19/11/2015,19/11/2015,19/11/2015,,5:39 pm,$16.75,$16.75,Medium,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
43048,18922,Peppr_Salami_L,1,19/11/2015,19/11/2015,19/11/2015,,5:39 pm,$20.75,$20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
43049,18923,Ital_Cpcllo_S,1,19/11/2015,19/11/2015,19/11/2015,,5:55 pm,$12.00,$12.00,Small,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
43050,18923,Ital_Veggie_S,1,19/11/2015,19/11/2015,19/11/2015,,5:55 pm,$12.75,$12.75,Small,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
43051,18923,Thai_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,5:55 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
43052,18924,Hawaiian_L,1,19/11/2015,19/11/2015,19/11/2015,,5:57 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
43053,18924,Southw_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,5:57 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
43054,18924,Thai_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,5:57 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
43055,18925,Ckn_Pesto_M,1,19/11/2015,19/11/2015,19/11/2015,,6:10 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
43056,18925,Peppr_Salami_S,1,19/11/2015,19/11/2015,19/11/2015,,6:10 pm,$12.50,$12.50,Small,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
43057,18926,Bbq_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,6:12 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
43058,18926,Spicy_Ital_S,1,19/11/2015,19/11/2015,19/11/2015,,6:12 pm,$12.50,$12.50,Small,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
43059,18926,The_Greek_Xl,1,19/11/2015,19/11/2015,19/11/2015,,6:12 pm,$25.50,$25.50,Extra Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
43060,18927,Four_Cheese_M,1,19/11/2015,19/11/2015,19/11/2015,,6:14 pm,$14.75,$14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
43061,18927,Southw_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,6:14 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
43062,18927,Thai_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,6:14 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
43063,18927,Veggie_Veg_S,1,19/11/2015,19/11/2015,19/11/2015,,6:14 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
43064,18928,Mexicana_L,1,19/11/2015,19/11/2015,19/11/2015,,6:21 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
43065,18928,Pepperoni_M,1,19/11/2015,19/11/2015,19/11/2015,,6:21 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
43066,18929,Ital_Supr_L,1,19/11/2015,19/11/2015,19/11/2015,,6:22 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
43067,18929,Mediterraneo_L,1,19/11/2015,19/11/2015,19/11/2015,,6:22 pm,$20.25,$20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
43068,18929,Spin_Pesto_S,1,19/11/2015,19/11/2015,19/11/2015,,6:22 pm,$12.50,$12.50,Small,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
43069,18930,Four_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,6:26 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
43070,18931,Five_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,6:30 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
43071,18931,Four_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,6:30 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
43072,18931,Thai_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,6:30 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
43073,18931,Thai_Ckn_M,1,19/11/2015,19/11/2015,19/11/2015,,6:30 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
43074,18932,Ital_Supr_L,1,19/11/2015,19/11/2015,19/11/2015,,6:31 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
43075,18932,Mexicana_L,1,19/11/2015,19/11/2015,19/11/2015,,6:31 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
43076,18932,Soppressata_L,1,19/11/2015,19/11/2015,19/11/2015,,6:31 pm,$20.75,$20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
43077,18933,Classic_Dlx_M,1,19/11/2015,19/11/2015,19/11/2015,,6:41 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
43078,18934,Classic_Dlx_S,1,19/11/2015,19/11/2015,19/11/2015,,6:50 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
43079,18934,Napolitana_M,1,19/11/2015,19/11/2015,19/11/2015,,6:50 pm,$16.00,$16.00,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
43080,18934,Veggie_Veg_S,1,19/11/2015,19/11/2015,19/11/2015,,6:50 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
43081,18935,Four_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,6:56 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
43082,18935,Four_Cheese_M,1,19/11/2015,19/11/2015,19/11/2015,,6:56 pm,$14.75,$14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
43083,18935,Soppressata_L,1,19/11/2015,19/11/2015,19/11/2015,,6:56 pm,$20.75,$20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
43084,18936,Calabrese_M,1,19/11/2015,19/11/2015,19/11/2015,,7:07 pm,$16.25,$16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
43085,18936,Spinach_Fet_S,1,19/11/2015,19/11/2015,19/11/2015,,7:07 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
43086,18937,Peppr_Salami_S,1,19/11/2015,19/11/2015,19/11/2015,,7:13 pm,$12.50,$12.50,Small,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
43087,18938,Bbq_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,7:17 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
